ticket,symbol,direction,entry_price,exit_price,size,pnl,open_time,close_time,reason,entry_reason,origin_id,tf
356,BTCUSDT,BULLISH,45550.41,47081.66,13.089085894938048,20042.662776623885,2021-02-11 10:30:00,2021-02-11 13:00:00,Stop Loss,M30#1b076ec48b7f D1 Flow (Handover) (Discovery) [T1],,
357,BTCUSDT,BULLISH,48030.44,47586.1,31.69876955897091,-14085.031265833253,2021-02-11 20:00:00,2021-02-11 20:30:00,Stop Loss,M30#12a6e6176c27 D1 Flow (Handover) (Discovery) [T1],,
358,BTCUSDT,BULLISH,47846.5,46757.72,12.807161183319803,-13944.18095317492,2021-02-12 01:00:00,2021-02-12 14:30:00,Stop Loss,H1#d6918d94e264 D1 Flow (Handover) (Discovery) [T1],,
359,BTCUSDT,BULLISH,47680.75,47000.0,20.483556302864372,-13944.18095317492,2021-02-12 11:00:00,2021-02-12 14:30:00,Stop Loss,M30#27b54e2b1964 D1 Flow (Handover) (Discovery) [T1],,
365,BTCUSDT,BULLISH,47965.4,47521.69,30.79781238671982,-13665.297334111425,2021-02-13 04:30:00,2021-02-13 05:00:00,Stop Loss,M30#c51adde5db2e D1 Flow (Handover) (Discovery) [T1],,
363,BTCUSDT,BULLISH,47382.0,47152.99,59.671181756741206,-13665.297334111425,2021-02-12 23:30:00,2021-02-13 07:30:00,Stop Loss,M30#5535e46e7d53 D1 Flow (Handover) (Discovery) [T1],,
364,BTCUSDT,BULLISH,47760.61,47161.03,22.791449571552395,-13665.297334111425,2021-02-13 02:30:00,2021-02-13 07:30:00,Stop Loss,M30#3dd6bdbe3283 D1 Flow (Handover) (Discovery) [T1],,
360,BTCUSDT,BULLISH,46312.38,46462.38,7.371438137697229,1105.7157206545844,2021-02-12 14:30:00,2021-02-13 11:00:00,Stop Loss,H1#9ace4d93be5b D1 Flow (Handover) (Discovery) [T1],,
361,BTCUSDT,BULLISH,46323.65,46473.65,13.474200828284301,2021.1301242426453,2021-02-12 14:30:00,2021-02-13 11:00:00,Stop Loss,M30#5d580d4d5982 D1 Flow (Handover) (Discovery) [T1],,
362,BTCUSDT,BULLISH,47807.92,46398.95,9.69878516512872,-13665.297334111425,2021-02-12 21:00:00,2021-02-13 11:00:00,Stop Loss,H1#30e368110677 D1 Flow (Handover) (Discovery) [T1],,
371,BTCUSDT,BULLISH,48897.0,48623.85,48.14187771991897,-13149.953899195938,2021-02-14 11:00:00,2021-02-14 14:30:00,Stop Loss,M30#dac1f8ad9ae4 D1 Flow (Handover) (Discovery) [T1],,
366,BTCUSDT,BULLISH,46994.85,48334.42,35.93669080453651,48139.712901032966,2021-02-13 21:30:00,2021-02-14 15:00:00,Stop Loss,M30#ff4bce370d53 D1 Flow (Handover) (Discovery) [T1],,
372,BTCUSDT,BULLISH,49013.2,48596.05,32.36210353401533,-13499.851489214308,2021-02-14 22:00:00,2021-02-14 23:30:00,Stop Loss,H1#d7d6b887053d D1 Flow (Handover) (Discovery) [T1],,
373,BTCUSDT,BULLISH,49055.53,48403.14,20.69291603061715,-13499.851489214308,2021-02-14 22:00:00,2021-02-15 01:00:00,Stop Loss,M30#bebdb77fd19d D1 Flow (Handover) (Discovery) [T1],,
369,BTCUSDT,BULLISH,47654.91,47804.91,17.822712720169978,2673.4069080254967,2021-02-14 05:00:00,2021-02-15 01:30:00,Stop Loss,H1#6fbe66d19dd7 D1 Flow (Handover) (Discovery) [T1],,
367,BTCUSDT,BULLISH,47195.01,47345.01,24.654468566278332,3698.1702849417497,2021-02-13 23:00:00,2021-02-15 02:00:00,Stop Loss,H1#46536566a417 D1 Flow (Handover) (Discovery) [T1],,
368,BTCUSDT,BULLISH,47195.01,47345.01,23.414326233388906,3512.1489350083357,2021-02-13 23:00:00,2021-02-15 02:00:00,Stop Loss,M30#2a42d080ddde D1 Flow (Handover) (Discovery) [T1],,
370,BTCUSDT,BULLISH,47564.99,47714.99,33.190191567884995,4978.528735182749,2021-02-14 05:00:00,2021-02-15 02:00:00,Stop Loss,M30#0e3ba7e232fe D1 Flow (Handover) (Discovery) [T1],,
374,BTCUSDT,BULLISH,45518.84,47565.0,13.686480893371114,28004.729744780285,2021-02-15 02:00:00,2021-02-16 00:00:00,Stop Loss,H4#c9f592367072 D1 Flow (Handover) (Discovery) [T1],,
375,BTCUSDT,BULLISH,45466.555,47565.0,12.675723499161252,26599.30859819743,2021-02-15 02:00:00,2021-02-16 00:00:00,Stop Loss,H1#9ace4d93be5b D1 Flow (Handover) (Discovery) [T2],,
376,BTCUSDT,BULLISH,45906.21,47565.0,21.47024573806399,35614.62892784319,2021-02-15 02:00:00,2021-02-16 00:00:00,Stop Loss,M30#5d580d4d5982 D1 Flow (Handover) (Discovery) [T2],,
377,BTCUSDT,BULLISH,47056.0,47206.0,20.92185003997446,3138.2775059961687,2021-02-15 07:00:00,2021-02-16 00:30:00,Stop Loss,M30#374fb3342edf D1 Flow (Handover) (Discovery) [T1],,
379,BTCUSDT,BULLISH,48538.69,48688.69,14.097621630824944,2114.643244623742,2021-02-16 03:00:00,2021-02-16 12:00:00,Stop Loss,M30#4c48cd8561a7 D1 Flow (Handover) (Discovery) [T1],,
380,BTCUSDT,BULLISH,49391.12,48813.86,24.793068038370453,-14312.046455829779,2021-02-16 12:00:00,2021-02-16 12:00:00,Stop Loss,H1#1890ddb3b913 D1 Flow (Handover) (Discovery) [T1],,
381,BTCUSDT,BULLISH,49391.12,48813.86,24.793068038370453,-14312.046455829779,2021-02-16 12:00:00,2021-02-16 12:00:00,Stop Loss,M30#8a88977feb15 D1 Flow (Handover) (Discovery) [T1],,
378,BTCUSDT,BULLISH,48722.66,51350.42,7.612306830269239,20003.315396308255,2021-02-16 00:00:00,2021-02-18 11:30:00,Stop Loss,H4#1198ab40cf38 D1 Flow (Handover) (Discovery) [T1],,
382,BTCUSDT,BULLISH,48354.73,51350.42,17.362493769355535,52012.648959920596,2021-02-16 12:30:00,2021-02-18 11:30:00,Stop Loss,H1#a07d4bdb3346 D1 Flow (Handover) (Discovery) [T1],,
383,BTCUSDT,BULLISH,48131.08500000001,51350.42,23.118558864985218,74426.385703607,2021-02-16 16:30:00,2021-02-18 11:30:00,Stop Loss,M30#4c48cd8561a7 D1 Flow (Handover) (Discovery) [T2],,
384,BTCUSDT,BULLISH,48646.05,51350.42,45.17721660553631,122175.90927151401,2021-02-16 22:30:00,2021-02-18 11:30:00,Stop Loss,M30#6f2c9deb21d4 D1 Flow (Handover) (Discovery) [T1],,
385,BTCUSDT,BULLISH,49182.39,51350.42,18.915142075002986,41008.5954728687,2021-02-17 00:00:00,2021-02-18 11:30:00,Stop Loss,M30#dd2da5ce2c31 D1 Flow (Handover) (Discovery) [T1],,
386,BTCUSDT,BULLISH,49036.02,51350.42,22.1076062877279,51165.84399231749,2021-02-17 01:00:00,2021-02-18 11:30:00,Stop Loss,H4#97e3ae3014c8 D1 Flow (Handover) (Discovery) [T1],,
387,BTCUSDT,BULLISH,49498.6,51350.42,23.96845367225109,44385.26187934801,2021-02-17 02:00:00,2021-02-18 11:30:00,Stop Loss,M30#b40e2687c649 D1 Flow (Handover) (Discovery) [T1],,
388,BTCUSDT,BULLISH,49197.94,51350.42,18.682190159676853,40213.04067490116,2021-02-17 04:30:00,2021-02-18 11:30:00,Stop Loss,H1#f58da26778fb D1 Flow (Handover) (Discovery) [T1],,
389,BTCUSDT,BULLISH,49738.62,51350.42,18.465338047059888,29762.431864251048,2021-02-17 05:00:00,2021-02-18 11:30:00,Stop Loss,H1#fb1389fc4c3c D1 Flow (Handover) (Discovery) [T1],,
390,BTCUSDT,BULLISH,51359.03,50957.23,34.96005962956588,-14046.95195915942,2021-02-17 17:00:00,2021-02-18 12:00:00,Stop Loss,H1#8771d764c1b4 D1 Flow (Handover) (Discovery) [T1],,
394,BTCUSDT,BULLISH,51946.86,51619.88,57.06164527407794,-18658.016771718187,2021-02-18 20:00:00,2021-02-18 20:00:00,Stop Loss,H1#b7c4406f64d7 D1 Flow (Handover) (Discovery) [T1],,
392,BTCUSDT,BULLISH,51873.49,51292.91,32.13685757642076,-18658.016771718187,2021-02-18 14:00:00,2021-02-19 01:30:00,Stop Loss,H1#11edcc1a9634 D1 Flow (Handover) (Discovery) [T1],,
391,BTCUSDT,BULLISH,51101.09,50901.09,93.99243145654891,-18798.486291309782,2021-02-18 12:00:00,2021-02-19 02:00:00,Stop Loss,M30#e98fbd999316 D1 Flow (Handover) (Discovery) [T3],,
393,BTCUSDT,BULLISH,51953.39,51158.93,23.485155667646207,-18658.016771718187,2021-02-18 14:30:00,2021-02-19 02:00:00,Stop Loss,M30#f037bcf9fa56 D1 Flow (Handover) (Discovery) [T1],,
397,BTCUSDT,BULLISH,56004.1,55347.85,27.291872618138736,-17910.291405653545,2021-02-20 00:30:00,2021-02-20 07:30:00,Stop Loss,M30#443f0e8bc425 D1 Flow (Handover) (Discovery) [T1],,
395,BTCUSDT,BULLISH,51819.88,55222.6,25.856889147290325,87983.75383926777,2021-02-19 08:00:00,2021-02-20 09:00:00,Stop Loss,H4#e40bf71b3f64 D1 Flow (Handover) (Discovery) [T1],,
396,BTCUSDT,BULLISH,52869.93,55222.6,40.56599262905362,95438.39387859551,2021-02-19 14:30:00,2021-02-20 09:00:00,Stop Loss,M30#cf4b6030fec4 D1 Flow (Handover) (Discovery) [T1],,
398,BTCUSDT,BULLISH,55146.04,55296.04,64.03925343685776,9605.888015528664,2021-02-20 09:00:00,2021-02-20 22:30:00,Stop Loss,M30#118402ba5a90 D1 Flow (Handover) (Discovery) [T1],,
399,BTCUSDT,BULLISH,55979.02,55158.79,23.853565425277957,-19565.409968775642,2021-02-20 11:30:00,2021-02-20 22:30:00,Stop Loss,M30#e75f91d99fcd D1 Flow (Handover) (Discovery) [T1],,
400,BTCUSDT,BULLISH,55369.05,55113.47,76.55297741910755,-19565.409968775642,2021-02-20 22:30:00,2021-02-20 22:30:00,Stop Loss,H1#d91b76282b76 D1 Flow (Handover) (Discovery) [T1],,
401,BTCUSDT,BULLISH,55485.2,55158.79,59.94120881338154,-19565.409968775642,2021-02-20 22:30:00,2021-02-20 22:30:00,Stop Loss,M30#6c4e5ffcff7b D1 Flow (Handover) (Discovery) [T1],,
402,BTCUSDT,BULLISH,56599.04,56749.04,21.63550077681988,3245.325116522982,2021-02-21 08:00:00,2021-02-22 00:00:00,Stop Loss,H4#a5e07968674e D1 Flow (Handover) (Discovery) [T1],,
403,BTCUSDT,BULLISH,56776.14,56926.14,23.65800926483716,3548.701389725574,2021-02-21 10:00:00,2021-02-22 00:00:00,Stop Loss,H1#90083ed97e0a D1 Flow (Handover) (Discovery) [T1],,
404,BTCUSDT,BULLISH,57479.4,56799.18,28.04167262042813,-19074.506549867656,2021-02-21 16:00:00,2021-02-22 00:00:00,Stop Loss,H1#b6dd5d330fd8 D1 Flow (Handover) (Discovery) [T1],,
405,BTCUSDT,BULLISH,57479.4,56799.18,28.04167262042813,-19074.506549867656,2021-02-21 16:30:00,2021-02-22 00:00:00,Stop Loss,M30#b7c3a0cff7ac D1 Flow (Handover) (Discovery) [T1],,
406,BTCUSDT,BULLISH,56602.95,55852.05,25.402192768501536,-19074.506549867656,2021-02-22 00:00:00,2021-02-22 03:30:00,Stop Loss,M30#321fc4a9c62b D1 Flow (Handover) (Discovery) [T1],,
407,BTCUSDT,BULLISH,56473.009999999995,55969.88,37.28848743651321,-18760.956683932793,2021-02-22 00:30:00,2021-02-22 03:30:00,Stop Loss,H1#90083ed97e0a D1 Flow (Handover) (Discovery) [T2],,
408,BTCUSDT,BULLISH,55917.41,55717.41,93.80478341966396,-18760.956683932793,2021-02-22 03:30:00,2021-02-22 04:00:00,Stop Loss,H4#a5e07968674e D1 Flow (Handover) (Discovery) [T3],,
409,BTCUSDT,BULLISH,48818.325,50153.79,43.560474711824355,58173.48936102668,2021-02-22 14:00:00,2021-02-22 14:00:00,Stop Loss,H4#97e3ae3014c8 D1 Flow (Handover) (Discovery) [T2],,
410,BTCUSDT,BULLISH,51573.545,51127.21,40.76532757851277,-18194.99248475546,2021-02-22 14:00:00,2021-02-22 14:00:00,Stop Loss,H4#e40bf71b3f64 D1 Flow (Handover) (Discovery) [T2],,
411,BTCUSDT,BULLISH,48921.995,49071.995,38.22919136613574,5734.37870492036,2021-02-22 14:00:00,2021-02-22 14:00:00,Stop Loss,H1#f58da26778fb D1 Flow (Handover) (Discovery) [T2],,
412,BTCUSDT,BULLISH,49177.9,49327.9,90.9749624237773,13646.244363566595,2021-02-22 14:00:00,2021-02-22 14:00:00,Stop Loss,H1#fb1389fc4c3c D1 Flow (Handover) (Discovery) [T3],,
413,BTCUSDT,BULLISH,51327.21,51019.66,59.16108757846113,-18194.99248475546,2021-02-22 14:00:00,2021-02-22 14:00:00,Stop Loss,H1#a636bb3f5bdf D1 Flow (Handover) (Discovery) [T1],,
414,BTCUSDT,BULLISH,48590.58500000001,50153.79,71.22303440688623,111336.20350001618,2021-02-22 14:00:00,2021-02-22 14:00:00,Stop Loss,M30#6f2c9deb21d4 D1 Flow (Handover) (Discovery) [T2],,
415,BTCUSDT,BULLISH,48911.075,49061.075,38.60473883656504,5790.710825484756,2021-02-22 14:00:00,2021-02-22 14:00:00,Stop Loss,M30#dd2da5ce2c31 D1 Flow (Handover) (Discovery) [T2],,
416,BTCUSDT,BULLISH,49112.54,49262.54,90.9749624237773,13646.244363566595,2021-02-22 14:00:00,2021-02-22 14:00:00,Stop Loss,M30#b40e2687c649 D1 Flow (Handover) (Discovery) [T3],,
417,BTCUSDT,BULLISH,49729.99,49879.99,35.57670157158448,5336.505235737672,2021-02-22 14:00:00,2021-02-22 14:00:00,Stop Loss,M30#63b07d941a3f D1 Flow (Handover) (Discovery) [T1],,
418,BTCUSDT,BULLISH,51382.82,50906.5,38.199094064400974,-18194.99248475546,2021-02-22 14:00:00,2021-02-22 14:00:00,Stop Loss,M30#7b036290ff97 D1 Flow (Handover) (Discovery) [T1],,
419,BTCUSDT,BULLISH,53614.35,51971.28,12.041958330293896,-19785.78047375599,2021-02-22 20:00:00,2021-02-23 02:30:00,Stop Loss,M30#931f26eb8f8b D1 Flow (Handover) (Discovery) [T1],,
420,BTCUSDT,BULLISH,45134.545,47217.77,33.524029247244094,69838.09582859003,2021-02-23 09:00:00,2021-02-23 09:00:00,Stop Loss,H4#c9f592367072 D1 Flow (Handover) [T2],,
421,BTCUSDT,BULLISH,44993.85,47217.77,34.17769868268179,76008.46765438963,2021-02-23 09:00:00,2021-02-23 09:00:00,Stop Loss,M30#b0ffd1ba29c1 D1 Flow (Handover) [T1],,
422,BTCUSDT,BULLISH,45150.33,47217.77,32.64218549029858,67485.75997006273,2021-02-23 09:00:00,2021-02-23 09:00:00,Stop Loss,M30#1b076ec48b7f D1 Flow (Handover) [T2],,
423,BTCUSDT,BULLISH,46929.61,47079.61,13.755546487881503,2063.3319731822253,2021-02-23 20:30:00,2021-02-24 00:00:00,Stop Loss,M30#ce69da171ff9 D1 Flow (Handover) [T1],,
425,BTCUSDT,BULLISH,48633.66,47767.29,25.071558229796494,-21721.245903548854,2021-02-23 23:30:00,2021-02-24 00:00:00,Stop Loss,M30#a93ff4ea8b6b D1 Flow (Handover) [T1],,
424,BTCUSDT,BULLISH,48634.4,48784.4,6.614506590846445,992.1759886269667,2021-02-23 23:00:00,2021-02-24 01:30:00,Stop Loss,H1#6760aab87b30 D1 Flow (Handover) [T1],,
429,BTCUSDT,BULLISH,50687.77,49578.16,19.40734900021772,-21534.588524131454,2021-02-24 10:00:00,2021-02-24 13:00:00,Stop Loss,M30#9a34bd62fa7e D1 Flow (Handover) [T1],,
430,BTCUSDT,BULLISH,50757.37,49920.68,25.737834232668487,-21534.588524131457,2021-02-24 12:00:00,2021-02-24 13:00:00,Stop Loss,M30#a00822d25029 D1 Flow (Handover) [T1],,
426,BTCUSDT,BULLISH,48930.0,49080.0,6.013350197303845,902.0025295955768,2021-02-24 01:00:00,2021-02-24 14:30:00,Stop Loss,H1#44ea4301c21e D1 Flow (Handover) [T1],,
427,BTCUSDT,BULLISH,48930.0,49080.0,11.452336666265063,1717.8504999397594,2021-02-24 01:30:00,2021-02-24 14:30:00,Stop Loss,M30#3a68f0acdccc D1 Flow (Handover) [T1],,
431,BTCUSDT,BULLISH,48090.25,49671.21,20.322284476022293,32128.718865212188,2021-02-24 22:00:00,2021-02-25 04:30:00,Stop Loss,M30#3a68f0acdccc D1 Flow (Handover) [T2],,
433,BTCUSDT,BULLISH,48746.13,50357.64,28.94689022831669,46648.20307183469,2021-02-25 09:30:00,2021-02-25 12:30:00,Stop Loss,M30#5fc9a48e9840 D1 Flow (Handover) [T1],,
432,BTCUSDT,BULLISH,49136.0,49286.0,36.36628828826047,5454.94324323907,2021-02-25 09:00:00,2021-02-25 18:30:00,Stop Loss,H1#4df7314ace61 D1 Flow (Handover) [T1],,
434,BTCUSDT,BULLISH,50479.93,48808.9,12.837221637311307,-21451.3824725963,2021-02-25 12:00:00,2021-02-25 20:00:00,Stop Loss,H1#f10ab6af1db1 D1 Flow (Handover) [T1],,
435,BTCUSDT,BULLISH,50500.81,48771.48,12.404447082162669,-21451.3824725963,2021-02-25 12:30:00,2021-02-25 20:30:00,Stop Loss,M30#5e93ccdc25a4 D1 Flow (Handover) [T1],,
428,BTCUSDT,BULLISH,50218.08,47050.5,6.798435564099863,-21534.588524131457,2021-02-24 05:00:00,2021-02-25 23:30:00,Stop Loss,M30#599354f1049e D1 Flow (Handover) [T1],,
436,BTCUSDT,BULLISH,47240.259999999995,45350.52,11.40018536216365,-21543.386286295114,2021-02-25 23:30:00,2021-02-26 07:00:00,Stop Loss,H1#44ea4301c21e D1 Flow (Handover) [T2],,
437,BTCUSDT,BULLISH,46240.065,45350.52,23.976347909384756,-21328.040401053797,2021-02-26 00:30:00,2021-02-26 07:00:00,Stop Loss,M30#ce69da171ff9 D1 Flow (Handover) [T2],,
438,BTCUSDT,BULLISH,45550.52,45350.52,106.64020200526899,-21328.040401053797,2021-02-26 05:30:00,2021-02-26 07:00:00,Stop Loss,H1#6760aab87b30 D1 Flow (Handover) [T3],,
439,BTCUSDT,BULLISH,44750.25,44550.25,103.43022865084886,-20686.04573016977,2021-02-26 07:30:00,2021-02-26 07:30:00,Stop Loss,H4#c9f592367072 D1 Flow (Handover) [T3],,
440,BTCUSDT,BULLISH,44620.73,44420.73,103.43022865084886,-20686.04573016977,2021-02-26 07:30:00,2021-02-26 07:30:00,Stop Loss,H1#9ace4d93be5b D1 Flow (Handover) [T3],,
442,BTCUSDT,BULLISH,44807.29,44420.73,53.513156379785535,-20686.04573016977,2021-02-26 07:30:00,2021-02-26 07:30:00,Stop Loss,M30#b0ffd1ba29c1 D1 Flow (Handover) [T2],,
443,BTCUSDT,BULLISH,44750.25,44550.25,103.43022865084886,-20686.04573016977,2021-02-26 07:30:00,2021-02-26 07:30:00,Stop Loss,M30#1b076ec48b7f D1 Flow (Handover) [T3],,
441,BTCUSDT,BULLISH,44357.845,45886.7,65.62727663003334,100334.59001220934,2021-02-26 07:30:00,2021-02-26 13:30:00,Stop Loss,M30#4113ea623938 D1 Flow (Handover) [T2],,
444,BTCUSDT,BULLISH,46828.37,45780.7,19.912710873734056,-20861.94980108507,2021-02-26 15:00:00,2021-02-26 21:30:00,Stop Loss,H1#155012bf6fa8 D1 Flow (Handover) [T1],,
445,BTCUSDT,BULLISH,46902.48,45780.7,18.59718465392943,-20861.94980108507,2021-02-26 15:30:00,2021-02-26 21:30:00,Stop Loss,M30#67b747666e64 D1 Flow (Handover) [T1],,
446,BTCUSDT,BULLISH,47550.1,47249.99,68.12405719590592,-20444.710805063365,2021-02-27 04:00:00,2021-02-27 07:00:00,Stop Loss,M30#6425d4b573c7 D1 Flow (Handover) [T1],,
447,BTCUSDT,BULLISH,45800.0,45310.0,41.306660606148434,-20240.26369701273,2021-02-27 22:30:00,2021-02-27 23:00:00,Stop Loss,M30#05ff3587298a D1 Flow (Handover) [T1],,
448,BTCUSDT,BULLISH,44565.01,44207.41,56.03428708065628,-20037.861060042604,2021-02-28 08:00:00,2021-02-28 13:30:00,Stop Loss,M30#6d4f570e6130 D1 Flow (Handover) [T1],,
449,BTCUSDT,BULLISH,43043.09,44981.33,41.9317306420392,81273.75759962627,2021-02-28 16:00:00,2021-03-01 00:00:00,Stop Loss,M30#d98ef4725aa5 D1 Flow (Handover) [T2],,
454,BTCUSDT,BULLISH,46435.9,45986.91,45.99260568261773,-20650.22002543844,2021-03-01 04:00:00,2021-03-01 04:00:00,Stop Loss,H1#dac6fda2dc00 D1 Flow (Handover) [T1],,
450,BTCUSDT,BULLISH,44430.33,47984.51,18.35970943686853,65253.712086329404,2021-02-28 20:30:00,2021-03-01 20:30:00,Stop Loss,M30#93da90bd1877 D1 Flow (Handover) [T1],,
451,BTCUSDT,BULLISH,45280.17,47984.51,16.64078722375824,45002.346520698426,2021-02-28 23:00:00,2021-03-01 20:30:00,Stop Loss,M30#d6a3be090713 D1 Flow (Handover) [T1],,
452,BTCUSDT,BULLISH,45220.69,47984.51,8.797382823166206,24314.382594323222,2021-03-01 00:00:00,2021-03-01 20:30:00,Stop Loss,H1#a3eb620e1e6a D1 Flow (Handover) [T1],,
453,BTCUSDT,BULLISH,46246.26,47984.51,16.09651572643107,27979.768461468804,2021-03-01 02:00:00,2021-03-01 20:30:00,Stop Loss,M30#6e99b2ab435c D1 Flow (Handover) [T1],,
455,BTCUSDT,BULLISH,46351.91,47984.51,6.537157437281249,10672.563232105358,2021-03-01 08:00:00,2021-03-01 20:30:00,Stop Loss,H4#7aab4f4dd8c4 D1 Flow (Handover) [T1],,
456,BTCUSDT,BULLISH,47357.85,49010.0,12.237277297025667,20217.817686280974,2021-03-01 10:30:00,2021-03-02 03:00:00,Stop Loss,M30#e457f72f300d D1 Flow (Handover) [T1],,
459,BTCUSDT,BULLISH,48214.0,48364.0,35.60940904214181,5341.411356321272,2021-03-01 15:00:00,2021-03-02 06:00:00,Stop Loss,M30#b95bffaca8d8 D1 Flow (Handover) [T1],,
457,BTCUSDT,BULLISH,47720.0,47870.0,28.254350468771246,4238.152570315687,2021-03-01 12:30:00,2021-03-02 16:30:00,Stop Loss,M30#598395effdd5 D1 Flow (Handover) [T1],,
458,BTCUSDT,BULLISH,48136.75,48286.75,24.143747062514386,3621.5620593771578,2021-03-01 14:00:00,2021-03-02 16:30:00,Stop Loss,M30#affce26e786b D1 Flow (Handover) [T1],,
460,BTCUSDT,BULLISH,47927.4,48077.4,9.126007885679606,1368.9011828519408,2021-03-01 20:30:00,2021-03-02 16:30:00,Stop Loss,H1#f776d25b4053 D1 Flow (Handover) [T1],,
461,BTCUSDT,BULLISH,49674.96,48079.28,13.897489192152126,-22175.945554133308,2021-03-02 00:00:00,2021-03-02 16:30:00,Stop Loss,M30#53da9909b67d D1 Flow (Handover) [T1],,
462,BTCUSDT,BULLISH,48475.6,48079.28,56.46478535273551,-22378.12373099612,2021-03-02 06:00:00,2021-03-02 16:30:00,Stop Loss,M30#afa381721ca6 D1 Flow (Handover) [T1],,
463,BTCUSDT,BULLISH,49060.69,48389.19,33.405119649380985,-22431.53784455933,2021-03-02 14:00:00,2021-03-02 16:30:00,Stop Loss,M30#b977fbd504f6 D1 Flow (Handover) [T1],,
464,BTCUSDT,BULLISH,47196.44,51366.07,109.26983965693945,455614.8015287642,2021-03-02 19:00:00,2021-03-03 13:30:00,Stop Loss,M30#598395effdd5 D1 Flow (Handover) [T3],,
465,BTCUSDT,BULLISH,48686.84,51366.07,15.026415514200623,40259.22323811179,2021-03-03 01:30:00,2021-03-03 13:30:00,Stop Loss,M30#48e3bc44d422 D1 Flow (Handover) [T1],,
466,BTCUSDT,BULLISH,48866.0,51366.07,13.910156027311064,34776.36377919957,2021-03-03 04:00:00,2021-03-03 13:30:00,Stop Loss,H4#d8f6ff6d32ee D1 Flow (Handover) [T1],,
467,BTCUSDT,BULLISH,48854.9,51366.07,13.469898813130852,33825.20580256978,2021-03-03 04:00:00,2021-03-03 13:30:00,Stop Loss,H1#66fec5d27d50 D1 Flow (Handover) [T1],,
468,BTCUSDT,BULLISH,49109.19,51366.07,31.052271919332643,70081.25144930338,2021-03-03 06:00:00,2021-03-03 13:30:00,Stop Loss,H1#96753d433a9e D1 Flow (Handover) [T1],,
471,BTCUSDT,BULLISH,51721.4,51241.98,45.58418074212167,-21853.96793138789,2021-03-03 12:30:00,2021-03-03 14:00:00,Stop Loss,M30#23a3f911d3dc D1 Flow (Handover) [T1],,
472,BTCUSDT,BULLISH,50987.66,50173.75,34.37848989452566,-27980.996710053496,2021-03-04 01:00:00,2021-03-04 03:30:00,Stop Loss,H1#4ace6b6cb242 D1 Flow (Handover) [T1],,
473,BTCUSDT,BULLISH,50934.97,50173.75,36.75809451939446,-27980.996710053496,2021-03-04 01:00:00,2021-03-04 03:30:00,Stop Loss,M30#7a86366afa6d D1 Flow (Handover) [T1],,
469,BTCUSDT,BULLISH,51480.18,48882.72,8.41359171320748,-21853.96793138789,2021-03-03 11:00:00,2021-03-04 09:00:00,Stop Loss,H1#1b8517ba2ab1 D1 Flow (Handover) [T1],,
470,BTCUSDT,BULLISH,51480.18,48882.72,8.41359171320748,-21853.96793138789,2021-03-03 11:00:00,2021-03-04 09:00:00,Stop Loss,M30#c336595e61ad D1 Flow (Handover) [T1],,
474,BTCUSDT,BULLISH,49428.0,48882.72,51.314914741148684,-27980.996710053496,2021-03-04 03:30:00,2021-03-04 09:00:00,Stop Loss,M30#540426e7333d D1 Flow (Handover) [T1],,
475,BTCUSDT,BULLISH,48857.3,48405.41,60.681530407516114,-27421.376775852423,2021-03-04 09:00:00,2021-03-04 17:30:00,Stop Loss,H1#96753d433a9e D1 Flow (Handover) [T2],,
476,BTCUSDT,BULLISH,48180.46,47294.92,29.846504598737017,-26430.273682365605,2021-03-04 18:00:00,2021-03-05 00:00:00,Stop Loss,H4#d8f6ff6d32ee D1 Flow (Handover) [T2],,
477,BTCUSDT,BULLISH,48143.685,47232.47,29.005529630620334,-26430.273682365605,2021-03-04 18:00:00,2021-03-05 00:00:00,Stop Loss,H1#66fec5d27d50 D1 Flow (Handover) [T2],,
478,BTCUSDT,BULLISH,48059.655,47232.47,31.95207079718041,-26430.273682365605,2021-03-04 18:30:00,2021-03-05 00:00:00,Stop Loss,M30#48e3bc44d422 D1 Flow (Handover) [T2],,
479,BTCUSDT,BULLISH,47180.0,46500.98,37.75642171349114,-25637.365471894635,2021-03-05 06:30:00,2021-03-05 08:30:00,Stop Loss,M30#c891950f6d0b D1 Flow (Handover) [T1],,
484,BTCUSDT,BULLISH,48734.64,48285.0,56.44736192771043,-25380.991817175687,2021-03-06 06:00:00,2021-03-06 10:00:00,Stop Loss,H1#b7868a6f99d9 D1 Flow (Handover) [T1],,
485,BTCUSDT,BULLISH,48485.0,48083.1,63.15250514350733,-25380.991817175687,2021-03-06 09:00:00,2021-03-06 10:30:00,Stop Loss,M30#b2c5acad61e7 D1 Flow (Handover) [T1],,
480,BTCUSDT,BULLISH,47128.56,47278.56,38.63752750369297,5795.629125553945,2021-03-05 12:00:00,2021-03-06 13:00:00,Stop Loss,M30#66be485c99d0 D1 Flow (Handover) [T1],,
481,BTCUSDT,BULLISH,48139.64,49915.59,15.216604406033495,27023.92859489514,2021-03-05 18:00:00,2021-03-07 20:00:00,Stop Loss,H1#8bc4725b9876 D1 Flow (Handover) [T1],,
482,BTCUSDT,BULLISH,48250.01,49915.59,18.084198545893162,30120.679414068632,2021-03-05 18:00:00,2021-03-07 20:00:00,Stop Loss,M30#baa0f7095a50 D1 Flow (Handover) [T1],,
